Estructura;Tiempos;ID;SetDatos
graphNativeFullDense;21616;151973;subset1000000
graphNativeFullDense;19800;170895;subset1000000
graphNativeFullDense;5540;761681;subset1000000
graphNativeFullDense;9159;555079;subset1000000
graphNativeFullDense;2496;535547;subset1000000
graphNativeFullDense;3330895;90;subset1000000
graphNativeFullDense;6163;916928;subset1000000
graphNativeFullDense;7614;937890;subset1000000
graphNativeFullDense;1423441;55488;subset1000000
graphNativeFullDense;5753;437780;subset1000000
graphNativeFullDense;18159;553770;subset1000000
graphNativeFullDense;11615;242139;subset1000000
graphNativeFullDense;25762;317796;subset1000000
graphNativeFullDense;1646518;5146;subset1000000
graphNativeFullDense;8481;462677;subset1000000
graphNativeFullDense;23562;375947;subset1000000
graphNativeFullDense;11407;527735;subset1000000
graphNativeFullDense;63230;5836;subset1000000
graphNativeFullDense;9661;628398;subset1000000
graphNativeFullDense;14044;738144;subset1000000
graphNativeFullDense;230708;486761;subset1000000
graphNativeFullDense;9740;96919;subset1000000
graphNativeFullDense;936099;849697;subset1000000
graphNativeFullDense;13185;538747;subset1000000
graphNativeFullDense;7919;235421;subset1000000
graphNativeFullDense;12289;838291;subset1000000
graphNativeFullDense;71294;270948;subset1000000
graphNativeFullDense;15159;720854;subset1000000
graphNativeFullDense;9130;79759;subset1000000
graphNativeFullDense;7085;900074;subset1000000
graphNativeFullDense;11535;298027;subset1000000
