Estructura;Tiempos;ID;SetDatos;etc
graphGT;0;55321;subset1000000;
graphGT;0;53608;subset1000000;
graphGT;0;35156;subset1000000;
graphGT;0;60267;subset1000000;
graphGT;0;39087;subset1000000;
graphGT;0;90436;subset1000000;
graphGT;0;5474;subset1000000;
graphGT;0;72369;subset1000000;
graphGT;0;17919;subset1000000;
graphGT;0;4841;subset1000000;
graphGT;0;30476;subset1000000;
graphGT;0;40698;subset1000000;
graphGT;0;35447;subset1000000;
graphGT;0;96907;subset1000000;
graphGT;0;30863;subset1000000;
graphGT;0;58222;subset1000000;
graphGT;0;14922;subset1000000;
graphGT;0;45247;subset1000000;
graphGT;0;77982;subset1000000;
graphGT;0;2231;subset1000000;
graphGT;0;5398;subset1000000;
graphGT;0;36006;subset1000000;
graphGT;0;69551;subset1000000;
graphGT;0;64823;subset1000000;
graphGT;0;67717;subset1000000;
graphGT;0;76334;subset1000000;
graphGT;0;38321;subset1000000;
graphGT;0;59821;subset1000000;
graphGT;0;6466;subset1000000;
graphGT;0;18911;subset1000000;
graphGT;0;31899;subset1000000;
graphGT;0;89992;subset1000000;
graphGT;0;25007;subset1000000;
graphGT;0;51710;subset1000000;
graphGT;0;10285;subset1000000;
graphGT;0;28583;subset1000000;
graphGT;0;27141;subset1000000;
graphGT;0;99770;subset1000000;
graphGT;0;70442;subset1000000;
graphGT;0;86501;subset1000000;
graphGT;0;48893;subset1000000;
graphGT;0;96990;subset1000000;
graphGT;0;21548;subset1000000;
graphGT;0;6748;subset1000000;
graphGT;0;13776;subset1000000;
graphGT;0;23430;subset1000000;
graphGT;0;3354;subset1000000;
graphGT;0;67590;subset1000000;
graphGT;0;67612;subset1000000;
graphGT;0;8211;subset1000000;
graphGT;0;5472;subset1000000;
graphGT;0;66532;subset1000000;
graphGT;0;48972;subset1000000;
graphGT;0;80893;subset1000000;
graphGT;0;97362;subset1000000;
graphGT;0;9019;subset1000000;
graphGT;0;29966;subset1000000;
graphGT;0;12706;subset1000000;
graphGT;0;84811;subset1000000;
graphGT;0;11351;subset1000000;
graphGT;0;26439;subset1000000;
graphGT;0;97846;subset1000000;
graphGT;0;42839;subset1000000;
graphGT;0;12382;subset1000000;
graphGT;0;61535;subset1000000;
graphGT;0;46409;subset1000000;
graphGT;0;59886;subset1000000;
graphGT;0;46592;subset1000000;
graphGT;0;63703;subset1000000;
graphGT;0;88483;subset1000000;
graphGT;0;35232;subset1000000;
graphGT;0;69966;subset1000000;
graphGT;0;42428;subset1000000;
graphGT;0;68861;subset1000000;
graphGT;0;47449;subset1000000;
graphGT;0;51068;subset1000000;
graphGT;0;80315;subset1000000;
graphGT;0;53468;subset1000000;
graphGT;0;56013;subset1000000;
graphGT;0;42847;subset1000000;
graphGT;0;90518;subset1000000;
graphGT;0;35547;subset1000000;
graphGT;0;75973;subset1000000;
graphGT;0;18516;subset1000000;
graphGT;0;30576;subset1000000;
graphGT;0;99526;subset1000000;
graphGT;0;49099;subset1000000;
graphGT;0;95186;subset1000000;
graphGT;0;27916;subset1000000;
graphGT;0;71331;subset1000000;
graphGT;0;9381;subset1000000;
graphGT;0;74862;subset1000000;
graphGT;0;99499;subset1000000;
graphGT;0;39692;subset1000000;
graphGT;0;97993;subset1000000;
graphGT;0;87046;subset1000000;
graphGT;0;9519;subset1000000;
graphGT;0;51323;subset1000000;
graphGT;0;45308;subset1000000;
graphGT;0;46801;subset1000000;
graphGT;0;12172;subset1000000;
graphGT;0;99508;subset1000000;
graphGT;0;69312;subset1000000;
graphGT;0;22237;subset1000000;
graphGT;0;65056;subset1000000;
graphGT;0;16911;subset1000000;
graphGT;0;83385;subset1000000;
graphGT;0;20109;subset1000000;
graphGT;0;40868;subset1000000;
graphGT;0;81958;subset1000000;
graphGT;0;9116;subset1000000;
graphGT;0;63357;subset1000000;
graphGT;0;56928;subset1000000;
graphGT;0;18042;subset1000000;
graphGT;0;82200;subset1000000;
graphGT;0;79050;subset1000000;
graphGT;0;52529;subset1000000;
graphGT;0;71157;subset1000000;
graphGT;0;1947;subset1000000;
graphGT;0;92090;subset1000000;
graphGT;0;49049;subset1000000;
graphGT;0;78137;subset1000000;
graphGT;0;9391;subset1000000;
graphGT;0;16133;subset1000000;
graphGT;0;91229;subset1000000;
graphGT;0;85482;subset1000000;
graphGT;0;73407;subset1000000;
graphGT;0;14173;subset1000000;
graphGT;0;75278;subset1000000;
graphGT;0;96193;subset1000000;
graphGT;0;21327;subset1000000;
graphGT;0;93510;subset1000000;
graphGT;0;77234;subset1000000;
graphGT;0;33502;subset1000000;
graphGT;0;46576;subset1000000;
graphGT;0;44849;subset1000000;
graphGT;0;14703;subset1000000;
graphGT;0;49022;subset1000000;
graphGT;0;3316;subset1000000;
graphGT;0;87240;subset1000000;
graphGT;0;44952;subset1000000;
graphGT;0;2957;subset1000000;
graphGT;0;17303;subset1000000;
graphGT;0;70507;subset1000000;
graphGT;0;40663;subset1000000;
graphGT;0;6221;subset1000000;
graphGT;0;61855;subset1000000;
graphGT;0;79460;subset1000000;
graphGT;0;45106;subset1000000;
graphGT;0;15858;subset1000000;
graphGT;0;78773;subset1000000;
graphGT;0;22397;subset1000000;
graphGT;0;9675;subset1000000;
graphGT;0;49392;subset1000000;
graphGT;0;85588;subset1000000;
graphGT;0;6570;subset1000000;
graphGT;0;81112;subset1000000;
graphGT;0;27386;subset1000000;
graphGT;0;39214;subset1000000;
graphGT;0;43174;subset1000000;
graphGT;0;11245;subset1000000;
graphGT;0;12214;subset1000000;
graphGT;0;98325;subset1000000;
graphGT;0;1474;subset1000000;
graphGT;0;95694;subset1000000;
graphGT;0;84409;subset1000000;
graphGT;0;24096;subset1000000;
graphGT;0;42473;subset1000000;
graphGT;0;57060;subset1000000;
graphGT;0;27787;subset1000000;
graphGT;0;8591;subset1000000;
graphGT;0;76680;subset1000000;
graphGT;0;80957;subset1000000;
graphGT;0;15842;subset1000000;
graphGT;0;68148;subset1000000;
graphGT;0;71613;subset1000000;
graphGT;0;70276;subset1000000;
graphGT;0;67763;subset1000000;
graphGT;0;10798;subset1000000;
graphGT;0;22928;subset1000000;
graphGT;0;95801;subset1000000;
graphGT;0;13551;subset1000000;
graphGT;0;8753;subset1000000;
graphGT;0;65772;subset1000000;
graphGT;0;81464;subset1000000;
graphGT;0;34496;subset1000000;
graphGT;0;59568;subset1000000;
graphGT;0;48063;subset1000000;
graphGT;0;23403;subset1000000;
graphGT;0;42436;subset1000000;
graphGT;0;7112;subset1000000;
graphGT;0;21550;subset1000000;
graphGT;0;77746;subset1000000;
graphGT;0;26759;subset1000000;
graphGT;0;95964;subset1000000;
graphGT;0;8468;subset1000000;
graphGT;0;59544;subset1000000;
graphGT;0;63779;subset1000000;
graphGT;0;45475;subset1000000;
graphGT;0;9632;subset1000000;
graphGT;0;73419;subset1000000;
graphGT;0;21734;subset1000000;
graphGT;0;84114;subset1000000;
graphGT;0;75253;subset1000000;
graphGT;0;94034;subset1000000;
graphGT;0;12384;subset1000000;
graphGT;0;49594;subset1000000;
graphGT;0;76294;subset1000000;
graphGT;0;11182;subset1000000;
graphGT;0;68022;subset1000000;
graphGT;0;91745;subset1000000;
graphGT;0;43508;subset1000000;
graphGT;0;88517;subset1000000;
graphGT;0;45551;subset1000000;
graphGT;0;26940;subset1000000;
graphGT;0;91674;subset1000000;
graphGT;0;12886;subset1000000;
graphGT;0;38646;subset1000000;
graphGT;0;92902;subset1000000;
graphGT;0;93076;subset1000000;
graphGT;0;95644;subset1000000;
graphGT;0;25438;subset1000000;
graphGT;0;60026;subset1000000;
graphGT;0;12262;subset1000000;
graphGT;0;7208;subset1000000;
graphGT;0;67010;subset1000000;
graphGT;0;95244;subset1000000;
graphGT;0;92330;subset1000000;
graphGT;0;30911;subset1000000;
graphGT;0;86592;subset1000000;
graphGT;0;39096;subset1000000;
graphGT;0;15299;subset1000000;
graphGT;0;85480;subset1000000;
graphGT;0;25828;subset1000000;
graphGT;0;5317;subset1000000;
graphGT;0;55057;subset1000000;
graphGT;0;64384;subset1000000;
graphGT;0;37240;subset1000000;
graphGT;0;36277;subset1000000;
graphGT;0;23438;subset1000000;
graphGT;0;75469;subset1000000;
graphGT;0;15939;subset1000000;
graphGT;0;96917;subset1000000;
graphGT;0;41403;subset1000000;
graphGT;0;11572;subset1000000;
graphGT;0;69569;subset1000000;
graphGT;0;78712;subset1000000;
graphGT;0;35435;subset1000000;
graphGT;0;33160;subset1000000;
graphGT;1;37068;subset1000000;
graphGT;0;47801;subset1000000;
graphGT;0;56667;subset1000000;
graphGT;0;38204;subset1000000;
graphGT;0;35053;subset1000000;
graphGT;0;97822;subset1000000;
graphGT;0;20550;subset1000000;
graphGT;0;8776;subset1000000;
graphGT;0;91692;subset1000000;
graphGT;0;5405;subset1000000;
graphGT;0;48250;subset1000000;
graphGT;0;91448;subset1000000;
graphGT;0;36301;subset1000000;
graphGT;0;40391;subset1000000;
graphGT;0;36630;subset1000000;
graphGT;0;5987;subset1000000;
graphGT;0;47410;subset1000000;
graphGT;0;70193;subset1000000;
graphGT;0;24163;subset1000000;
graphGT;0;3515;subset1000000;
graphGT;0;29292;subset1000000;
graphGT;0;78777;subset1000000;
graphGT;0;96832;subset1000000;
graphGT;0;9367;subset1000000;
graphGT;0;4772;subset1000000;
graphGT;0;93637;subset1000000;
graphGT;0;56876;subset1000000;
graphGT;0;20647;subset1000000;
graphGT;0;41031;subset1000000;
graphGT;0;82756;subset1000000;
graphGT;0;82805;subset1000000;
graphGT;0;85936;subset1000000;
graphGT;0;60828;subset1000000;
graphGT;0;49196;subset1000000;
graphGT;0;80586;subset1000000;
graphGT;0;89760;subset1000000;
graphGT;0;94444;subset1000000;
graphGT;0;58057;subset1000000;
graphGT;0;68340;subset1000000;
graphGT;0;52765;subset1000000;
graphGT;0;94683;subset1000000;
graphGT;0;51946;subset1000000;
graphGT;0;59951;subset1000000;
graphGT;0;69813;subset1000000;
graphGT;0;84806;subset1000000;
graphGT;0;6732;subset1000000;
graphGT;0;26569;subset1000000;
graphGT;0;3950;subset1000000;
graphGT;0;72972;subset1000000;
graphGT;0;36077;subset1000000;
graphGT;0;83882;subset1000000;
graphGT;0;97803;subset1000000;
graphGT;0;90078;subset1000000;
graphGT;0;73445;subset1000000;
graphGT;0;24487;subset1000000;
graphGT;0;51567;subset1000000;
graphGT;0;77991;subset1000000;
graphGT;0;17673;subset1000000;
graphGT;0;85877;subset1000000;
graphGT;0;84828;subset1000000;
graphGT;0;58688;subset1000000;
graphGT;1;1017;subset1000000;
graphGT;0;34070;subset1000000;
graphGT;0;41108;subset1000000;
graphGT;0;85494;subset1000000;
graphGT;0;2089;subset1000000;
graphGT;0;46680;subset1000000;
graphGT;0;74750;subset1000000;
graphGT;0;43077;subset1000000;
graphGT;0;37994;subset1000000;
graphGT;0;97938;subset1000000;
graphGT;0;35196;subset1000000;
graphGT;0;57155;subset1000000;
graphGT;0;53801;subset1000000;
graphGT;0;8537;subset1000000;
graphGT;0;80056;subset1000000;
graphGT;0;53786;subset1000000;
graphGT;0;84618;subset1000000;
graphGT;0;1534;subset1000000;
graphGT;0;73232;subset1000000;
graphGT;0;60997;subset1000000;
graphGT;0;27210;subset1000000;
graphGT;0;22774;subset1000000;
graphGT;0;94483;subset1000000;
graphGT;0;56843;subset1000000;
graphGT;0;44346;subset1000000;
graphGT;0;71453;subset1000000;
graphGT;0;85929;subset1000000;
graphGT;0;74371;subset1000000;
graphGT;0;31737;subset1000000;
graphGT;0;19134;subset1000000;
graphGT;0;22357;subset1000000;
graphGT;0;10273;subset1000000;
graphGT;0;59989;subset1000000;
graphGT;0;77838;subset1000000;
graphGT;0;16884;subset1000000;
graphGT;0;86306;subset1000000;
graphGT;0;92860;subset1000000;
graphGT;0;49766;subset1000000;
graphGT;0;99107;subset1000000;
graphGT;0;32377;subset1000000;
graphGT;0;21030;subset1000000;
graphGT;0;92552;subset1000000;
graphGT;0;97758;subset1000000;
graphGT;0;70847;subset1000000;
graphGT;0;32716;subset1000000;
graphGT;0;65657;subset1000000;
graphGT;0;71529;subset1000000;
graphGT;0;95187;subset1000000;
graphGT;0;89057;subset1000000;
graphGT;0;43694;subset1000000;
graphGT;0;78622;subset1000000;
graphGT;0;74567;subset1000000;
graphGT;0;60215;subset1000000;
graphGT;0;11447;subset1000000;
graphGT;0;99279;subset1000000;
graphGT;0;56016;subset1000000;
graphGT;0;10204;subset1000000;
graphGT;0;36227;subset1000000;
graphGT;0;76078;subset1000000;
graphGT;0;88253;subset1000000;
graphGT;0;29982;subset1000000;
graphGT;0;44506;subset1000000;
graphGT;0;30904;subset1000000;
graphGT;0;76180;subset1000000;
graphGT;0;39527;subset1000000;
graphGT;0;14448;subset1000000;
graphGT;0;461;subset1000000;
graphGT;0;1228;subset1000000;
graphGT;0;7435;subset1000000;
graphGT;0;68244;subset1000000;
graphGT;0;16831;subset1000000;
graphGT;0;6272;subset1000000;
graphGT;0;17126;subset1000000;
graphGT;0;75853;subset1000000;
graphGT;0;6285;subset1000000;
graphGT;0;67646;subset1000000;
graphGT;0;26794;subset1000000;
graphGT;0;67986;subset1000000;
graphGT;0;1340;subset1000000;
graphGT;0;40746;subset1000000;
graphGT;0;77473;subset1000000;
graphGT;0;81649;subset1000000;
graphGT;0;38973;subset1000000;
graphGT;0;82628;subset1000000;
graphGT;0;92554;subset1000000;
graphGT;0;21833;subset1000000;
graphGT;0;22503;subset1000000;
graphGT;0;42672;subset1000000;
graphGT;0;84228;subset1000000;
graphGT;0;79439;subset1000000;
graphGT;0;61948;subset1000000;
graphGT;0;40040;subset1000000;
graphGT;0;23725;subset1000000;
graphGT;0;45001;subset1000000;
graphGT;0;71204;subset1000000;
graphGT;0;42244;subset1000000;
graphGT;0;89665;subset1000000;
graphGT;0;1130;subset1000000;
graphGT;0;28195;subset1000000;
graphGT;0;45988;subset1000000;
graphGT;0;93209;subset1000000;
graphGT;0;63844;subset1000000;
graphGT;0;31415;subset1000000;
graphGT;0;26873;subset1000000;
graphGT;0;11919;subset1000000;
graphGT;0;85490;subset1000000;
graphGT;0;70685;subset1000000;
graphGT;0;58635;subset1000000;
graphGT;0;10693;subset1000000;
graphGT;0;36813;subset1000000;
graphGT;1;16162;subset1000000;
graphGT;0;70544;subset1000000;
graphGT;0;96190;subset1000000;
graphGT;0;1857;subset1000000;
graphGT;0;41171;subset1000000;
graphGT;0;98582;subset1000000;
graphGT;0;75460;subset1000000;
graphGT;0;90111;subset1000000;
graphGT;0;17787;subset1000000;
graphGT;0;61249;subset1000000;
graphGT;0;12926;subset1000000;
graphGT;0;55047;subset1000000;
graphGT;0;6730;subset1000000;
graphGT;0;85102;subset1000000;
graphGT;0;65579;subset1000000;
graphGT;0;7864;subset1000000;
graphGT;0;63366;subset1000000;
graphGT;0;71867;subset1000000;
graphGT;0;71236;subset1000000;
graphGT;0;4426;subset1000000;
graphGT;0;88110;subset1000000;
graphGT;0;93543;subset1000000;
graphGT;0;38100;subset1000000;
graphGT;0;24736;subset1000000;
graphGT;0;3196;subset1000000;
graphGT;0;21716;subset1000000;
graphGT;0;64753;subset1000000;
graphGT;0;31338;subset1000000;
graphGT;0;15775;subset1000000;
graphGT;0;89961;subset1000000;
graphGT;0;26630;subset1000000;
graphGT;0;33604;subset1000000;
graphGT;0;59631;subset1000000;
graphGT;0;45166;subset1000000;
graphGT;0;62672;subset1000000;
graphGT;0;53954;subset1000000;
graphGT;0;88957;subset1000000;
graphGT;0;72051;subset1000000;
graphGT;0;28234;subset1000000;
graphGT;0;67168;subset1000000;
graphGT;0;69811;subset1000000;
graphGT;0;91008;subset1000000;
graphGT;0;30252;subset1000000;
graphGT;0;32754;subset1000000;
graphGT;0;96605;subset1000000;
graphGT;0;61111;subset1000000;
graphGT;0;6909;subset1000000;
graphGT;0;64367;subset1000000;
graphGT;0;61273;subset1000000;
graphGT;0;20844;subset1000000;
graphGT;0;5620;subset1000000;
graphGT;0;66239;subset1000000;
graphGT;0;80638;subset1000000;
graphGT;0;64894;subset1000000;
graphGT;0;13505;subset1000000;
graphGT;0;94289;subset1000000;
graphGT;0;17621;subset1000000;
graphGT;0;90701;subset1000000;
graphGT;0;64129;subset1000000;
graphGT;0;16420;subset1000000;
graphGT;0;53880;subset1000000;
graphGT;0;8143;subset1000000;
