Estructura;Tiempos;ID;SetDatos
compressedDense;0;3117979;subset10000000;
compressedDense;0;7166154;subset10000000;
compressedDense;0;5469342;subset10000000;
compressedDense;0;5909387;subset10000000;
compressedDense;0;3303839;subset10000000;
compressedDense;0;4916849;subset10000000;
compressedDense;0;1971940;subset10000000;
compressedDense;0;5981736;subset10000000;
compressedDense;0;7075931;subset10000000;
compressedDense;0;3462257;subset10000000;
compressedDense;0;2930570;subset10000000;
compressedDense;0;6752303;subset10000000;
compressedDense;0;3309385;subset10000000;
compressedDense;0;4537003;subset10000000;
compressedDense;0;6242735;subset10000000;
compressedDense;0;128541;subset10000000;
compressedDense;0;74526;subset10000000;
compressedDense;0;9162855;subset10000000;
compressedDense;0;7683019;subset10000000;
compressedDense;0;7499212;subset10000000;
compressedDense;0;8375565;subset10000000;
compressedDense;0;7981809;subset10000000;
compressedDense;0;5152592;subset10000000;
compressedDense;0;644950;subset10000000;
compressedDense;0;2065265;subset10000000;
compressedDense;0;5270349;subset10000000;
compressedDense;0;2560094;subset10000000;
compressedDense;0;2789199;subset10000000;
compressedDense;0;1926534;subset10000000;
compressedDense;0;4352586;subset10000000;
compressedDense;0;8315673;subset10000000;
compressedDense;0;8139108;subset10000000;
compressedDense;0;1348343;subset10000000;
compressedDense;0;8459965;subset10000000;
compressedDense;0;559882;subset10000000;
compressedDense;0;8463933;subset10000000;
compressedDense;0;909561;subset10000000;
compressedDense;0;5843622;subset10000000;
compressedDense;0;1607312;subset10000000;
compressedDense;0;2475683;subset10000000;
compressedDense;0;4816611;subset10000000;
compressedDense;0;273071;subset10000000;
compressedDense;0;4577367;subset10000000;
compressedDense;0;7067168;subset10000000;
compressedDense;0;9955608;subset10000000;
compressedDense;0;4018537;subset10000000;
compressedDense;0;2804968;subset10000000;
compressedDense;0;9388277;subset10000000;
compressedDense;0;6636395;subset10000000;
compressedDense;0;6061472;subset10000000;
compressedDense;0;506746;subset10000000;
compressedDense;0;9089650;subset10000000;
compressedDense;0;3642220;subset10000000;
compressedDense;0;222046;subset10000000;
compressedDense;0;4720746;subset10000000;
compressedDense;0;9472663;subset10000000;
compressedDense;0;3459498;subset10000000;
compressedDense;0;7114653;subset10000000;
compressedDense;0;70952;subset10000000;
compressedDense;0;6928712;subset10000000;
compressedDense;0;7553724;subset10000000;
compressedDense;0;2372159;subset10000000;
compressedDense;0;1078509;subset10000000;
compressedDense;0;475505;subset10000000;
compressedDense;0;5807503;subset10000000;
compressedDense;0;8772520;subset10000000;
compressedDense;0;4079262;subset10000000;
compressedDense;0;6781858;subset10000000;
compressedDense;0;3201943;subset10000000;
compressedDense;0;2324407;subset10000000;
compressedDense;0;4651147;subset10000000;
compressedDense;0;5056951;subset10000000;
compressedDense;0;1642884;subset10000000;
compressedDense;0;9990816;subset10000000;
compressedDense;0;5696302;subset10000000;
compressedDense;0;6247033;subset10000000;
compressedDense;0;2565971;subset10000000;
compressedDense;0;134674;subset10000000;
compressedDense;0;9926149;subset10000000;
compressedDense;0;7803004;subset10000000;
compressedDense;0;146277;subset10000000;
compressedDense;0;6773011;subset10000000;
compressedDense;0;8228390;subset10000000;
compressedDense;0;152164;subset10000000;
compressedDense;0;463865;subset10000000;
compressedDense;0;808719;subset10000000;
compressedDense;0;8561830;subset10000000;
compressedDense;0;1163047;subset10000000;
compressedDense;0;7414656;subset10000000;
compressedDense;0;8426582;subset10000000;
compressedDense;0;2627494;subset10000000;
compressedDense;0;7924962;subset10000000;
compressedDense;0;8860570;subset10000000;
compressedDense;0;4263959;subset10000000;
compressedDense;0;9056141;subset10000000;
compressedDense;0;442537;subset10000000;
compressedDense;0;9007529;subset10000000;
compressedDense;0;5791214;subset10000000;
compressedDense;0;4309121;subset10000000;
compressedDense;0;6152050;subset10000000;
compressedDense;0;288516;subset10000000;
compressedDense;0;565054;subset10000000;
compressedDense;0;2254415;subset10000000;
compressedDense;0;1882227;subset10000000;
compressedDense;0;1785893;subset10000000;
compressedDense;0;7818273;subset10000000;
compressedDense;0;2883991;subset10000000;
compressedDense;0;7107689;subset10000000;
compressedDense;0;3508964;subset10000000;
compressedDense;0;7134153;subset10000000;
compressedDense;0;6736651;subset10000000;
compressedDense;0;1330201;subset10000000;
compressedDense;1;1144764;subset10000000;
compressedDense;0;1924314;subset10000000;
compressedDense;0;5674702;subset10000000;
compressedDense;0;5177617;subset10000000;
compressedDense;0;1225574;subset10000000;
compressedDense;0;8525403;subset10000000;
compressedDense;0;8032696;subset10000000;
compressedDense;0;3116188;subset10000000;
compressedDense;0;9901628;subset10000000;
compressedDense;0;7408494;subset10000000;
compressedDense;0;646003;subset10000000;
compressedDense;0;3882584;subset10000000;
compressedDense;0;3847392;subset10000000;
compressedDense;0;8765871;subset10000000;
compressedDense;0;1240623;subset10000000;
compressedDense;0;3912384;subset10000000;
compressedDense;0;7985625;subset10000000;
compressedDense;0;4144556;subset10000000;
compressedDense;0;5282120;subset10000000;
compressedDense;0;9101671;subset10000000;
compressedDense;0;2939778;subset10000000;
compressedDense;0;7003071;subset10000000;
compressedDense;0;1389274;subset10000000;
compressedDense;0;5358987;subset10000000;
compressedDense;0;7011836;subset10000000;
compressedDense;0;7238995;subset10000000;
compressedDense;0;6283976;subset10000000;
compressedDense;0;7731545;subset10000000;
compressedDense;0;1697342;subset10000000;
compressedDense;0;604989;subset10000000;
compressedDense;0;4145146;subset10000000;
compressedDense;0;3572113;subset10000000;
compressedDense;0;7035890;subset10000000;
compressedDense;0;75031;subset10000000;
compressedDense;0;2642305;subset10000000;
compressedDense;0;214252;subset10000000;
compressedDense;0;8139203;subset10000000;
compressedDense;0;8957052;subset10000000;
compressedDense;0;300353;subset10000000;
compressedDense;0;2725690;subset10000000;
compressedDense;0;2378962;subset10000000;
compressedDense;0;9794549;subset10000000;
compressedDense;0;9331137;subset10000000;
compressedDense;0;5845483;subset10000000;
compressedDense;0;3984297;subset10000000;
compressedDense;0;9523690;subset10000000;
compressedDense;0;2592444;subset10000000;
compressedDense;0;8151403;subset10000000;
compressedDense;0;3376054;subset10000000;
compressedDense;0;7910734;subset10000000;
compressedDense;0;8855869;subset10000000;
compressedDense;0;9406983;subset10000000;
compressedDense;0;7798853;subset10000000;
compressedDense;0;3730105;subset10000000;
compressedDense;0;5939631;subset10000000;
compressedDense;0;5021879;subset10000000;
compressedDense;0;7808359;subset10000000;
compressedDense;0;2870851;subset10000000;
compressedDense;0;8609325;subset10000000;
compressedDense;0;9141043;subset10000000;
compressedDense;0;1300648;subset10000000;
compressedDense;0;617508;subset10000000;
compressedDense;0;7581573;subset10000000;
compressedDense;0;4726041;subset10000000;
compressedDense;0;2848355;subset10000000;
compressedDense;0;9467261;subset10000000;
compressedDense;0;968252;subset10000000;
compressedDense;0;7276993;subset10000000;
compressedDense;0;5404929;subset10000000;
compressedDense;0;3359952;subset10000000;
compressedDense;0;4054338;subset10000000;
compressedDense;0;7996531;subset10000000;
compressedDense;0;4253874;subset10000000;
compressedDense;0;4979282;subset10000000;
compressedDense;0;1647593;subset10000000;
compressedDense;0;681774;subset10000000;
compressedDense;0;7454515;subset10000000;
compressedDense;0;2661143;subset10000000;
compressedDense;0;13113;subset10000000;
compressedDense;0;1119858;subset10000000;
compressedDense;0;4269754;subset10000000;
compressedDense;0;8320887;subset10000000;
compressedDense;0;5815068;subset10000000;
compressedDense;0;3541461;subset10000000;
compressedDense;0;1366933;subset10000000;
compressedDense;0;8609492;subset10000000;
compressedDense;0;7908692;subset10000000;
compressedDense;0;6838738;subset10000000;
compressedDense;0;4922916;subset10000000;
compressedDense;0;3768300;subset10000000;
compressedDense;0;503572;subset10000000;
compressedDense;0;794230;subset10000000;
compressedDense;0;9078126;subset10000000;
compressedDense;0;7420651;subset10000000;
compressedDense;0;47348;subset10000000;
compressedDense;0;5022296;subset10000000;
compressedDense;0;3865347;subset10000000;
compressedDense;0;1789513;subset10000000;
compressedDense;0;8366848;subset10000000;
compressedDense;0;3868179;subset10000000;
compressedDense;0;7372297;subset10000000;
compressedDense;0;4632274;subset10000000;
compressedDense;0;6528411;subset10000000;
compressedDense;0;7376531;subset10000000;
compressedDense;0;7510198;subset10000000;
compressedDense;0;6627466;subset10000000;
compressedDense;0;7847731;subset10000000;
compressedDense;0;6816202;subset10000000;
compressedDense;0;5329754;subset10000000;
compressedDense;0;5606968;subset10000000;
compressedDense;0;5308166;subset10000000;
compressedDense;0;1143718;subset10000000;
compressedDense;0;1160351;subset10000000;
compressedDense;0;9404542;subset10000000;
compressedDense;0;1210382;subset10000000;
compressedDense;0;1360147;subset10000000;
compressedDense;0;7716541;subset10000000;
compressedDense;0;5813258;subset10000000;
compressedDense;0;2944552;subset10000000;
compressedDense;0;2762442;subset10000000;
compressedDense;0;2524627;subset10000000;
compressedDense;0;2091352;subset10000000;
compressedDense;0;5343215;subset10000000;
compressedDense;0;1773473;subset10000000;
compressedDense;0;5397597;subset10000000;
compressedDense;0;4284697;subset10000000;
compressedDense;0;6664190;subset10000000;
compressedDense;0;2815227;subset10000000;
compressedDense;0;6100836;subset10000000;
compressedDense;0;788817;subset10000000;
compressedDense;0;2008100;subset10000000;
compressedDense;0;9247691;subset10000000;
compressedDense;0;3485295;subset10000000;
compressedDense;0;4483834;subset10000000;
compressedDense;0;6383943;subset10000000;
compressedDense;0;6506075;subset10000000;
compressedDense;0;8250622;subset10000000;
compressedDense;0;3602142;subset10000000;
compressedDense;0;6852697;subset10000000;
compressedDense;0;7226032;subset10000000;
compressedDense;0;3615772;subset10000000;
compressedDense;0;1383159;subset10000000;
compressedDense;0;9093561;subset10000000;
compressedDense;0;3954069;subset10000000;
compressedDense;0;5317187;subset10000000;
compressedDense;0;294541;subset10000000;
compressedDense;0;2481500;subset10000000;
compressedDense;0;5458851;subset10000000;
compressedDense;0;8609490;subset10000000;
compressedDense;0;366453;subset10000000;
compressedDense;0;3800889;subset10000000;
compressedDense;0;2685703;subset10000000;
compressedDense;0;4231443;subset10000000;
compressedDense;0;4887803;subset10000000;
compressedDense;0;4339067;subset10000000;
compressedDense;0;2218404;subset10000000;
compressedDense;0;4709264;subset10000000;
compressedDense;0;6106249;subset10000000;
compressedDense;0;6004758;subset10000000;
compressedDense;0;447899;subset10000000;
compressedDense;0;5744365;subset10000000;
compressedDense;0;3837256;subset10000000;
compressedDense;0;947264;subset10000000;
compressedDense;0;1697973;subset10000000;
compressedDense;0;6354443;subset10000000;
compressedDense;0;6306912;subset10000000;
compressedDense;0;8290179;subset10000000;
compressedDense;0;1620312;subset10000000;
compressedDense;0;9979866;subset10000000;
compressedDense;0;909250;subset10000000;
compressedDense;0;7207597;subset10000000;
compressedDense;0;9070033;subset10000000;
compressedDense;0;1225930;subset10000000;
compressedDense;0;1963417;subset10000000;
compressedDense;0;3901386;subset10000000;
compressedDense;0;4071872;subset10000000;
compressedDense;0;4679495;subset10000000;
compressedDense;0;1245682;subset10000000;
compressedDense;0;6297956;subset10000000;
compressedDense;0;7375711;subset10000000;
compressedDense;0;691037;subset10000000;
compressedDense;0;9675686;subset10000000;
compressedDense;0;7115037;subset10000000;
compressedDense;0;9726539;subset10000000;
compressedDense;0;8676287;subset10000000;
compressedDense;0;1198883;subset10000000;
compressedDense;0;5034432;subset10000000;
compressedDense;0;4415527;subset10000000;
compressedDense;0;4087064;subset10000000;
compressedDense;0;5011003;subset10000000;
compressedDense;0;8499913;subset10000000;
compressedDense;0;4736873;subset10000000;
compressedDense;0;6779842;subset10000000;
compressedDense;0;4948680;subset10000000;
compressedDense;0;8438438;subset10000000;
compressedDense;0;1882218;subset10000000;
compressedDense;0;428190;subset10000000;
compressedDense;0;6883804;subset10000000;
compressedDense;0;1151141;subset10000000;
compressedDense;0;7387791;subset10000000;
compressedDense;0;2868528;subset10000000;
compressedDense;0;3763525;subset10000000;
compressedDense;0;4878104;subset10000000;
compressedDense;0;3128248;subset10000000;
compressedDense;0;656846;subset10000000;
compressedDense;0;9348796;subset10000000;
compressedDense;0;8871115;subset10000000;
compressedDense;0;8600883;subset10000000;
compressedDense;0;2015654;subset10000000;
compressedDense;0;5084017;subset10000000;
compressedDense;0;9837622;subset10000000;
compressedDense;0;2308677;subset10000000;
compressedDense;0;1466293;subset10000000;
compressedDense;0;7444837;subset10000000;
compressedDense;0;8114446;subset10000000;
compressedDense;0;7308888;subset10000000;
compressedDense;0;8379065;subset10000000;
compressedDense;0;7519194;subset10000000;
compressedDense;0;9327723;subset10000000;
compressedDense;0;6765406;subset10000000;
compressedDense;0;9037185;subset10000000;
compressedDense;0;2692243;subset10000000;
compressedDense;0;6107061;subset10000000;
